recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
7285551,118.224941,60.904173,0.344,0.250,20152507,5,23,0.737,0.099,14.737,0.061,15.474,0.078,15.065,0.046,14.492,0.045,14.296,0.022
7285552,118.275296,60.909035,0.639,0.399,20152507,5,18,0.960,0.028,15.625,0.028,16.585,0.000,16.106,0.021,15.325,0.055,15.008,0.072
7285553,118.176430,60.901565,0.398,0.263,20152507,5,23,1.223,0.124,13.808,0.061,15.031,0.108,14.392,0.042,13.420,0.083,13.031,0.047
7285554,118.183515,60.896527,0.526,1.187,20152507,4,11,0.895,0.192,15.400,0.046,16.295,0.187,15.786,0.041,15.122,0.059,15.020,0.000
7285555,118.189709,60.904380,0.061,0.047,20152507,5,23,0.620,0.102,11.904,0.052,12.524,0.087,12.189,0.039,11.766,0.052,11.615,0.043
7285556,118.083992,60.877228,0.222,0.420,20152507,5,23,0.746,0.127,14.379,0.043,15.125,0.119,14.710,0.055,14.208,0.061,14.028,0.031
7285557,118.098928,60.919421,0.340,0.342,20152507,5,21,1.303,0.108,15.360,0.064,16.663,0.087,16.074,0.035,14.774,0.063,14.199,0.066
7285558,118.101579,60.893762,0.734,0.797,20152507,5,20,0.854,0.038,15.660,0.035,16.514,0.016,16.094,0.073,15.392,0.081,15.111,0.066
7285559,118.134101,60.903851,0.686,0.786,20152507,5,20,0.701,0.178,15.754,0.082,16.456,0.159,16.065,0.051,15.574,0.068,15.342,0.114
7285560,118.163987,60.950451,0.426,0.619,20152507,5,20,0.610,0.081,15.487,0.058,16.097,0.056,15.789,0.058,15.306,0.042,15.153,0.098
7285613,118.002415,60.930814,0.414,0.444,20152507,5,23,0.800,0.112,15.176,0.043,15.975,0.103,15.548,0.033,14.958,0.042,14.688,0.010
7285615,117.942153,60.956490,0.081,0.056,20152507,5,23,0.598,0.106,12.643,0.051,13.242,0.093,12.914,0.040,12.519,0.042,12.383,0.042
7285618,118.046762,60.960082,0.487,0.429,20152507,5,20,1.026,0.118,15.064,0.081,16.090,0.085,15.567,0.026,14.726,0.058,14.389,0.040
7285640,119.233541,60.478074,0.569,0.658,20152507,5,23,0.597,0.094,16.085,0.094,16.682,0.000,16.412,0.030,15.837,0.068,15.757,0.116
7285641,119.175746,60.479094,0.086,0.081,20152507,8,50,0.913,0.115,12.486,0.061,13.399,0.097,12.948,0.073,12.248,0.071,12.070,0.090
7285642,119.215424,60.478199,0.368,0.436,20152507,6,35,0.754,0.113,15.117,0.053,15.870,0.100,15.492,0.024,14.921,0.069,14.741,0.048
7285643,119.285379,60.489880,0.121,0.137,20152507,8,50,0.740,0.121,13.032,0.064,13.772,0.103,13.406,0.070,12.882,0.068,12.753,0.078
7285644,119.299451,60.500182,0.076,0.056,20152507,8,50,1.082,0.114,11.673,0.066,12.755,0.093,12.222,0.072,11.383,0.074,11.114,0.085
7285645,119.255320,60.557084,0.075,0.050,20152507,8,47,1.210,0.116,11.086,0.065,12.296,0.096,11.707,0.079,10.755,0.072,10.446,0.086
7285646,119.114604,60.510401,0.687,0.622,20152507,5,29,1.040,0.093,15.929,0.090,16.969,0.023,16.465,0.038,15.530,0.047,15.275,0.141
7285647,119.199069,60.527324,0.497,0.540,20152507,6,34,0.839,0.119,15.313,0.069,16.153,0.097,15.728,0.035,15.061,0.069,14.785,0.073
7285648,119.084242,60.522003,0.079,0.069,20152507,8,50,0.726,0.109,11.769,0.063,12.496,0.089,12.135,0.070,11.624,0.071,11.495,0.074
7285649,119.201393,60.559121,0.534,0.574,20152507,5,27,0.780,0.069,15.890,0.066,16.670,0.019,16.396,0.046,15.530,0.055,15.160,0.152
7285650,119.150067,60.567664,0.744,0.562,20152507,5,27,0.729,0.059,16.001,0.055,16.730,0.019,16.358,0.029,15.726,0.077,15.392,0.106
7285651,119.303017,60.551349,0.250,0.317,20152507,7,45,1.145,0.141,14.182,0.061,15.327,0.127,14.782,0.088,13.791,0.069,13.502,0.107
7285652,119.349086,60.557317,0.463,1.050,20152507,5,22,0.642,0.054,16.304,0.054,16.946,0.000,16.637,0.042,16.134,0.087,15.777,0.000
7285653,119.310555,60.601795,0.100,0.095,20152507,8,50,0.743,0.114,12.598,0.066,13.341,0.093,12.976,0.072,12.442,0.072,12.307,0.084
7285654,119.330607,60.593712,0.400,0.451,20152507,6,35,0.876,0.104,15.039,0.064,15.915,0.082,15.487,0.028,14.733,0.055,14.481,0.048
7285656,119.218085,60.601138,0.375,0.601,20152507,5,30,1.528,0.071,15.390,0.037,16.918,0.061,16.251,0.069,14.761,0.074,14.061,0.050
7285657,119.320204,60.675101,0.330,0.554,20152507,6,31,0.720,0.093,15.424,0.058,16.143,0.073,15.796,0.024,15.225,0.091,14.965,0.079
7285658,119.234170,60.669895,0.344,0.413,20152507,6,35,0.838,0.047,15.138,0.046,15.976,0.010,15.576,0.040,14.886,0.064,14.642,0.061
7285659,119.268998,60.687471,0.709,0.886,20152507,4,16,1.066,0.047,16.227,0.047,17.293,0.000,16.758,0.040,15.950,0.053,15.675,0.176
7285660,118.994404,60.579834,0.060,0.063,20152507,8,30,0.830,0.122,10.219,0.077,11.049,0.095,10.624,0.025,10.109,0.006,10.092,0.000
7285661,119.012610,60.581916,1.193,0.881,20152507,5,17,0.655,0.128,15.984,0.099,16.639,0.080,16.230,0.017,15.738,0.212,15.550,0.152
7285662,119.019983,60.604788,0.109,0.116,20152507,8,50,0.839,0.113,12.900,0.060,13.739,0.096,13.324,0.072,12.705,0.069,12.545,0.082
7285663,119.026624,60.587577,0.628,0.640,20152507,6,27,0.656,0.203,15.847,0.060,16.503,0.193,16.116,0.047,15.701,0.070,15.586,0.006
7285664,119.060958,60.650388,0.084,0.054,20152507,8,33,0.671,0.118,10.528,0.076,11.198,0.090,10.837,0.022,10.427,0.075,10.287,0.089
7285665,118.932612,60.592393,0.698,0.495,20152507,6,32,0.679,0.119,15.703,0.078,16.382,0.089,16.010,0.030,15.521,0.059,15.321,0.080
7285666,118.959306,60.616886,0.296,0.332,20152507,6,40,0.921,0.121,14.584,0.073,15.504,0.096,15.014,0.035,14.321,0.063,14.074,0.034
7285667,118.963682,60.634685,0.549,0.473,20152507,6,31,0.690,0.064,15.348,0.045,16.038,0.046,15.724,0.040,15.134,0.048,14.994,0.119
7285668,118.909436,60.642693,0.424,0.490,20152507,5,29,0.913,0.079,15.808,0.062,16.721,0.049,16.249,0.047,15.558,0.069,15.303,0.095
7285669,118.920170,60.664380,0.182,0.145,20152507,7,44,0.655,0.114,13.637,0.058,14.291,0.098,13.980,0.075,13.498,0.063,13.360,0.044
7285670,119.020148,60.653233,0.580,0.487,20152507,6,32,0.883,0.224,14.919,0.066,15.802,0.215,15.332,0.022,14.649,0.070,14.467,0.054
7285671,119.035840,60.655348,0.060,0.047,20152507,8,36,0.727,0.118,10.717,0.073,11.444,0.093,11.052,0.020,10.598,0.069,10.484,0.090
7285672,118.971183,60.671908,0.221,0.261,20152507,6,40,0.623,0.123,14.440,0.045,15.062,0.115,14.729,0.031,14.297,0.071,14.171,0.061
7285673,118.962695,60.695149,0.165,0.210,20152507,7,45,1.143,0.112,13.871,0.070,15.015,0.088,14.449,0.076,13.549,0.091,13.257,0.098
7285674,119.001449,60.689669,0.063,0.056,20152507,8,30,0.623,0.116,10.167,0.078,10.789,0.086,10.480,0.036,10.077,0.080,10.111,0.136
7285675,119.138965,60.644909,0.253,0.265,20152507,6,40,0.931,0.152,14.251,0.053,15.182,0.143,14.698,0.027,13.998,0.062,13.817,0.052
7285676,119.149700,60.632122,0.417,0.436,20152507,6,34,0.941,0.088,15.289,0.062,16.229,0.063,15.752,0.027,15.000,0.066,14.759,0.082
7285677,119.160515,60.639506,0.861,0.677,20152507,5,30,0.670,0.089,15.640,0.088,16.310,0.011,15.940,0.047,15.456,0.066,15.266,0.088
7285678,119.108684,60.662297,0.111,0.111,20152507,8,50,0.922,0.126,12.932,0.065,13.854,0.108,13.400,0.080,12.698,0.071,12.525,0.082
7285679,119.094251,60.693405,0.121,0.111,20152507,8,50,0.958,0.115,12.894,0.066,13.852,0.094,13.386,0.078,12.645,0.072,12.459,0.081
7285680,119.123766,60.673391,0.248,0.297,20152507,6,40,0.913,0.147,14.395,0.036,15.307,0.143,14.844,0.031,14.124,0.062,13.868,0.043
7285682,119.141830,60.723776,0.186,0.265,20152507,6,38,1.151,0.149,14.487,0.037,15.638,0.144,15.064,0.031,14.132,0.085,13.833,0.053
7285683,119.041303,60.696697,0.071,0.062,20152507,8,50,0.780,0.111,11.397,0.066,12.177,0.088,11.791,0.071,11.236,0.073,11.104,0.079
7285685,119.092930,60.772514,0.478,0.526,20152507,6,30,0.910,0.061,15.646,0.061,16.556,0.000,16.149,0.044,15.317,0.070,15.056,0.082
7285686,119.126086,60.769666,0.119,0.146,20152507,7,45,1.182,0.138,13.396,0.076,14.578,0.115,14.010,0.092,13.054,0.070,12.776,0.091
7285687,119.424179,60.641438,0.270,0.225,20152507,5,27,0.859,0.058,14.971,0.058,15.831,0.000,15.405,0.014,14.712,0.052,14.502,0.049
7285691,119.264352,60.728519,0.110,0.079,20152507,8,50,0.920,0.119,12.688,0.073,13.608,0.093,13.158,0.068,12.471,0.070,12.304,0.079
7285692,119.278656,60.748638,0.733,0.724,20152507,4,19,0.794,0.076,16.100,0.076,16.894,0.000,16.442,0.040,15.890,0.081,15.591,0.070
7285693,119.314277,60.723190,0.683,0.537,20152507,5,30,0.884,0.083,15.836,0.071,16.720,0.043,16.348,0.033,15.512,0.058,15.309,0.048
7285694,119.320207,60.738074,0.323,0.269,20152507,6,40,1.318,0.147,14.618,0.072,15.936,0.128,15.321,0.039,14.080,0.092,13.642,0.044
7285695,119.385269,60.723518,0.218,0.281,20152507,7,45,0.791,0.126,13.910,0.073,14.701,0.102,14.324,0.084,13.733,0.070,13.547,0.084
7285698,119.335574,60.757010,0.866,0.625,20152507,5,24,1.013,0.024,16.168,0.024,17.180,0.000,16.652,0.027,15.814,0.105,15.523,0.205
7285699,119.349443,60.790462,0.723,0.549,20152507,5,25,1.283,0.054,15.947,0.054,17.230,0.000,16.548,0.055,15.564,0.082,15.249,0.076
7285700,119.357540,60.768766,0.469,0.376,20152507,5,30,0.991,0.052,15.324,0.052,16.315,0.008,15.882,0.017,14.907,0.067,14.656,0.043
7285701,119.359283,60.797988,0.809,0.556,20152507,5,29,0.638,0.176,16.008,0.048,16.645,0.169,16.298,0.045,15.822,0.038,15.659,0.187
7285703,119.532180,60.741097,0.310,0.121,20152507,8,37,0.750,0.116,12.480,0.063,13.230,0.097,12.872,0.083,12.331,0.073,12.196,0.072
7285704,119.532273,60.779368,0.392,0.416,20152507,6,27,0.733,0.168,14.887,0.042,15.619,0.163,15.231,0.048,14.688,0.069,14.557,0.058
7285706,119.467619,60.747289,0.265,0.320,20152507,6,28,0.854,0.156,14.691,0.053,15.545,0.147,15.101,0.034,14.456,0.075,14.245,0.050
7285707,119.471283,60.800156,0.071,0.115,20152507,8,38,0.748,0.115,12.255,0.060,13.003,0.098,12.650,0.082,12.109,0.076,11.973,0.072
7285708,119.553622,60.801649,0.167,0.183,20152507,8,37,0.824,0.113,13.151,0.058,13.974,0.096,13.578,0.082,12.968,0.076,12.812,0.076
7285709,119.531749,60.844318,0.380,0.299,20152507,5,22,0.930,0.018,15.173,0.018,16.103,0.000,15.686,0.040,14.812,0.059,14.503,0.079
7285710,119.452889,60.815149,0.491,0.637,20152507,5,23,0.890,0.096,15.909,0.065,16.799,0.070,16.340,0.040,15.569,0.058,15.268,0.155
7285711,119.386762,60.798340,0.107,0.121,20152507,8,50,1.103,0.120,11.768,0.070,12.872,0.097,12.350,0.076,11.412,0.078,11.138,0.084
7285712,119.411444,60.882446,0.509,0.736,20152507,6,34,0.692,0.106,15.366,0.086,16.057,0.063,15.670,0.031,15.159,0.073,14.936,0.099
7285713,119.415448,60.889441,0.432,0.450,20152507,6,35,0.805,0.092,14.814,0.058,15.618,0.071,15.212,0.048,14.561,0.055,14.388,0.049
7285714,119.429837,60.879213,0.347,0.361,20152507,7,36,0.922,0.137,14.126,0.071,15.049,0.118,14.609,0.089,13.894,0.072,13.682,0.046
7285715,119.465237,60.877881,0.363,0.659,20152507,5,21,0.633,0.041,15.578,0.034,16.211,0.023,15.912,0.039,15.376,0.067,15.128,0.095
7285716,119.179968,60.773455,0.106,0.090,20152507,8,50,0.733,0.211,12.446,0.093,13.180,0.189,12.815,0.200,12.298,0.167,12.166,0.195
7285717,119.308484,60.821312,0.531,0.380,20152507,6,30,0.706,0.053,15.856,0.034,16.562,0.041,16.242,0.044,15.645,0.064,15.339,0.068
7285719,119.215014,60.802833,0.593,0.483,20152507,4,23,0.461,0.090,15.922,0.036,16.383,0.082,16.202,0.038,15.745,0.024,15.711,0.077
7285720,119.139187,60.773473,0.606,0.675,20152507,5,23,0.654,0.157,16.023,0.062,16.677,0.144,16.386,0.037,15.744,0.057,15.630,0.176
7285721,119.166382,60.797863,0.536,0.658,20152507,6,32,1.452,0.055,15.617,0.035,17.069,0.042,16.348,0.061,14.988,0.077,14.411,0.050
7285722,119.085117,60.823264,0.204,0.201,20152507,7,42,0.761,0.130,13.913,0.069,14.674,0.110,14.272,0.036,13.749,0.062,13.577,0.055
7285723,119.125891,60.833214,0.753,0.625,20152507,5,30,0.750,0.133,15.678,0.064,16.429,0.116,16.053,0.046,15.441,0.059,15.327,0.106
7285725,119.164933,60.886776,0.456,0.384,20152507,5,30,0.791,0.084,15.392,0.048,16.183,0.069,15.793,0.031,15.135,0.072,14.866,0.074
7285726,119.320775,60.857958,0.360,0.370,20152507,6,33,1.006,0.051,15.269,0.047,16.276,0.019,15.815,0.062,14.830,0.082,14.469,0.065
7285727,119.305852,60.868577,0.269,0.442,20152507,6,34,0.937,0.112,15.186,0.049,16.124,0.101,15.699,0.031,14.816,0.060,14.482,0.034
7285729,119.305099,60.904475,0.190,0.185,20152507,8,47,0.750,0.111,13.167,0.066,13.917,0.089,13.550,0.079,13.004,0.067,12.842,0.079
7285730,119.334685,60.888425,0.575,0.645,20152507,5,28,0.838,0.101,16.147,0.069,16.985,0.073,16.537,0.044,15.845,0.057,15.560,0.109
7285732,119.242876,60.892546,0.272,0.221,20152507,7,45,1.124,0.134,13.848,0.074,14.972,0.111,14.414,0.077,13.529,0.067,13.209,0.081
7285733,119.274968,60.902749,0.809,0.589,20152507,6,25,1.143,0.060,15.482,0.038,16.625,0.046,16.055,0.049,15.064,0.044,14.629,0.090
7285734,119.283426,60.908431,0.724,0.742,20152507,6,22,0.921,0.069,15.713,0.037,16.634,0.058,16.159,0.049,15.373,0.098,15.095,0.021
7285735,119.301672,60.923008,0.189,0.191,20152507,7,45,1.135,0.130,13.540,0.064,14.675,0.113,14.112,0.084,13.215,0.070,12.906,0.091
7285736,119.213248,60.960943,0.310,0.270,20152507,7,42,0.791,0.132,13.938,0.087,14.729,0.100,14.318,0.035,13.749,0.073,13.547,0.043
7285737,119.229282,60.956806,0.189,0.145,20152507,8,47,0.798,0.118,13.088,0.073,13.886,0.093,13.495,0.078,12.911,0.066,12.751,0.086
7285738,118.852993,60.664623,0.499,0.477,20152507,4,26,0.666,0.044,15.334,0.041,15.999,0.016,15.658,0.045,15.107,0.066,14.955,0.083
7285739,118.855335,60.636980,0.144,0.109,20152507,7,46,0.890,0.120,12.660,0.062,13.550,0.103,13.118,0.076,12.451,0.071,12.276,0.074
7285742,118.869058,60.697644,0.563,0.518,20152507,4,23,0.915,0.062,15.590,0.048,16.506,0.038,16.089,0.049,15.296,0.051,14.942,0.115
7285743,118.739164,60.706705,0.104,0.099,20152507,5,23,0.698,0.098,13.117,0.065,13.816,0.073,13.447,0.036,12.932,0.061,12.735,0.030
7285744,118.743473,60.699564,0.103,0.137,20152507,5,23,0.710,0.123,13.515,0.062,14.225,0.106,13.849,0.043,13.339,0.061,13.148,0.059
7285745,118.820563,60.723577,0.619,0.864,20152507,4,16,0.895,0.081,16.312,0.081,17.207,0.000,16.717,0.026,16.088,0.085,15.785,0.000
7285746,118.730938,60.761940,1.405,0.810,20152507,2,7,1.212,0.159,16.296,0.000,17.508,0.159,16.756,0.092,15.983,0.075,15.584,0.000
7285749,118.961495,60.741353,0.602,0.458,20152507,5,24,0.879,0.046,15.768,0.046,16.647,0.000,16.184,0.021,15.449,0.062,15.297,0.120
7285750,118.965984,60.774854,0.405,0.618,20152507,5,30,0.822,0.053,15.319,0.049,16.141,0.019,15.775,0.019,15.046,0.044,14.819,0.090
7285751,118.997732,60.761421,0.438,0.641,20152507,5,25,0.785,0.153,16.006,0.087,16.791,0.126,16.361,0.049,15.713,0.070,15.468,0.112
7285752,118.996401,60.787018,0.244,0.364,20152507,6,40,0.983,0.177,14.505,0.064,15.488,0.165,14.979,0.035,14.200,0.081,13.915,0.034
7285753,118.850728,60.773583,0.286,0.285,20152507,5,33,0.935,0.147,14.657,0.050,15.592,0.138,15.102,0.032,14.393,0.075,14.122,0.045
7285756,118.874125,60.830472,0.067,0.171,20152507,8,47,1.162,0.119,10.839,0.062,12.001,0.101,11.424,0.080,10.533,0.069,10.251,0.092
7285757,118.914057,60.849132,0.120,0.287,20152507,7,45,1.248,0.134,13.294,0.066,14.542,0.117,13.969,0.078,12.828,0.069,12.482,0.079
7285759,118.842626,60.848820,0.182,0.388,20152507,5,36,0.762,0.152,14.412,0.038,15.174,0.148,14.766,0.038,14.219,0.060,14.002,0.034
7285760,118.853090,60.875540,0.644,0.552,20152507,4,23,0.919,0.058,16.096,0.058,17.015,0.000,16.447,0.041,15.921,0.111,15.701,0.209
7285761,118.887053,60.877774,0.428,0.513,20152507,6,27,0.709,0.059,15.507,0.023,16.216,0.054,15.847,0.023,15.298,0.041,15.115,0.126
7285762,118.646465,60.733295,0.243,0.144,20152507,5,23,0.897,0.077,14.118,0.046,15.016,0.062,14.544,0.023,13.855,0.064,13.594,0.059
7285764,118.687682,60.782717,0.061,0.050,20152507,5,23,0.627,0.105,11.948,0.064,12.575,0.083,12.248,0.028,11.808,0.062,11.653,0.039
7285765,118.723927,60.810618,0.393,0.695,20152507,4,18,1.092,0.118,15.791,0.057,16.883,0.103,16.366,0.020,15.364,0.131,14.973,0.074
7285766,118.725331,60.822107,0.129,0.117,20152507,5,23,0.789,0.104,13.670,0.069,14.459,0.077,14.036,0.036,13.451,0.058,13.255,0.051
7285767,118.538969,60.827722,0.152,0.125,20152507,5,23,1.518,0.118,13.288,0.074,14.807,0.092,14.045,0.031,12.744,0.089,12.160,0.037
7285768,118.603403,60.843948,0.388,0.312,20152507,5,21,0.931,0.050,15.285,0.045,16.216,0.021,15.779,0.042,14.972,0.059,14.682,0.048
7285770,118.728915,60.881961,0.057,0.104,20152507,5,23,0.773,0.105,12.764,0.065,13.537,0.083,13.129,0.039,12.555,0.065,12.321,0.041
7285771,118.802379,60.880000,0.241,0.361,20152507,7,42,0.862,0.106,13.423,0.055,14.285,0.091,13.857,0.082,13.205,0.069,13.003,0.095
7285773,118.762897,60.910219,0.544,0.745,20152507,5,22,0.702,0.140,15.578,0.067,16.280,0.123,15.878,0.034,15.413,0.079,15.208,0.056
7285774,118.764805,60.945074,0.069,0.063,20152507,5,23,0.637,0.099,11.814,0.065,12.451,0.074,12.111,0.032,11.666,0.066,11.484,0.040
7285775,118.671103,60.876730,0.113,0.108,20152507,5,23,0.715,0.105,13.538,0.066,14.253,0.081,13.873,0.033,13.340,0.059,13.156,0.034
7285776,118.584706,60.909024,0.977,0.731,20152507,2,8,0.833,0.055,16.320,0.055,17.153,0.000,16.771,0.058,15.952,0.116,15.612,0.000
7285777,118.683594,60.940958,0.152,0.136,20152507,5,23,0.635,0.098,13.847,0.062,14.482,0.076,14.147,0.038,13.661,0.060,13.481,0.048
7285778,118.630064,60.956018,0.070,0.056,20152507,5,23,1.174,0.102,10.868,0.062,12.041,0.081,11.432,0.028,10.507,0.079,10.108,0.043
7285779,118.708598,60.977392,0.286,0.288,20152507,5,21,0.766,0.045,14.750,0.045,15.516,0.000,15.141,0.028,14.522,0.059,14.319,0.073
7285780,119.033086,60.866594,0.224,0.251,20152507,6,40,0.923,0.148,14.156,0.067,15.079,0.132,14.615,0.033,13.855,0.070,13.646,0.048
7285781,119.046995,60.864090,1.636,0.786,20152507,2,7,0.726,0.240,15.541,0.155,16.268,0.184,15.696,0.000,15.089,0.000,14.791,0.000
7285782,119.047664,60.864080,0.424,0.426,20152507,4,25,0.786,0.043,15.362,0.043,16.148,0.000,15.753,0.037,15.115,0.077,14.887,0.081
7285784,118.968352,60.872204,0.676,0.432,20152507,6,31,0.931,0.136,14.953,0.042,15.884,0.129,15.395,0.028,14.673,0.060,14.437,0.015
7285785,119.093142,60.913781,0.947,1.223,20152507,3,7,0.869,0.114,16.437,0.114,17.306,0.000,16.919,0.000,16.065,0.000,16.041,0.102
7285786,119.008910,60.915226,0.396,0.455,20152507,6,33,1.153,0.103,15.133,0.059,16.286,0.084,15.724,0.043,14.725,0.072,14.304,0.063
7285789,118.967052,60.901041,0.610,0.697,20152507,5,29,0.772,0.136,16.023,0.058,16.795,0.123,16.408,0.045,15.787,0.058,15.567,0.149
7285790,118.870758,60.910642,0.355,0.358,20152507,6,35,0.618,0.110,14.803,0.053,15.421,0.097,15.096,0.034,14.660,0.059,14.499,0.051
7285791,119.016632,60.926916,0.103,0.150,20152507,8,50,0.629,0.109,12.228,0.063,12.857,0.089,12.541,0.072,12.120,0.068,12.023,0.074
7285792,119.040770,60.950921,0.666,0.811,20152507,3,14,0.862,0.065,16.376,0.065,17.238,0.000,16.769,0.038,16.118,0.036,15.772,0.000
7285793,119.139632,60.949708,0.236,0.247,20152507,6,39,0.757,0.139,14.443,0.060,15.200,0.126,14.797,0.031,14.236,0.084,14.056,0.050
7285795,119.096654,60.980765,0.174,0.498,20152507,6,38,0.784,0.117,14.064,0.050,14.848,0.106,14.442,0.042,13.836,0.059,13.656,0.046
7285796,119.149927,60.973572,0.482,1.127,20152507,4,21,0.858,0.028,16.232,0.028,17.090,0.000,16.693,0.035,15.850,0.054,15.582,0.153
7285799,119.048621,60.968842,0.649,0.653,20152507,4,24,0.841,0.033,15.651,0.033,16.492,0.000,16.063,0.029,15.388,0.045,15.144,0.124
7285803,118.831024,60.942818,0.883,0.649,20152507,3,15,0.826,0.056,16.415,0.056,17.241,0.000,16.824,0.067,16.026,0.069,15.815,0.279
7285804,118.817408,60.980611,0.405,0.429,20152507,5,29,0.771,0.144,14.749,0.056,15.519,0.133,15.058,0.025,14.544,0.054,14.326,0.053
7285805,118.861710,60.981400,0.452,0.651,20152507,5,30,0.799,0.057,15.646,0.047,16.445,0.032,16.069,0.028,15.370,0.060,15.075,0.080
7285823,119.607649,60.831134,0.559,0.383,20152507,5,21,1.332,0.083,15.672,0.061,17.004,0.056,16.452,0.030,15.055,0.044,14.423,0.065
7285825,119.531323,60.858806,0.629,1.002,20152507,3,11,0.510,0.033,15.684,0.033,16.194,0.000,15.874,0.044,15.531,0.095,15.351,0.049
7285826,119.564514,60.868118,0.404,0.224,20152507,7,31,0.795,0.130,14.234,0.062,15.029,0.115,14.648,0.079,14.043,0.069,13.848,0.064
7285827,119.656018,60.895324,0.200,0.114,20152507,7,32,0.880,0.136,13.654,0.071,14.533,0.116,14.120,0.079,13.447,0.052,13.260,0.071
7285828,119.603941,60.893560,0.233,0.182,20152507,7,32,0.806,0.162,13.789,0.090,14.594,0.135,14.204,0.071,13.627,0.042,13.482,0.091
7285830,119.502938,60.936856,0.197,0.153,20152507,7,32,0.936,0.150,13.561,0.063,14.497,0.136,14.066,0.094,13.307,0.061,13.061,0.081
7285831,119.544116,60.944728,1.000,0.228,20152507,5,21,0.851,0.099,15.082,0.025,15.933,0.096,15.565,0.065,14.690,0.014,14.261,0.053
7285832,119.726164,60.948479,0.414,0.456,20152507,5,22,0.580,0.056,15.572,0.024,16.151,0.051,15.877,0.032,15.370,0.046,15.182,0.040
7285834,119.665734,60.982543,0.280,0.365,20152507,6,27,0.965,0.146,14.788,0.030,15.753,0.142,15.259,0.037,14.457,0.040,14.180,0.054
7285835,119.763020,60.964620,0.405,0.264,20152507,5,23,0.727,0.100,14.442,0.038,15.169,0.092,14.790,0.037,14.190,0.076,13.969,0.059
7285836,119.790894,60.983782,0.744,0.803,20152507,5,18,0.665,0.084,16.151,0.083,16.816,0.014,16.457,0.051,15.912,0.054,15.635,0.000
7285838,119.711872,60.985316,0.446,0.299,20152507,6,27,1.034,0.099,14.810,0.046,15.845,0.088,15.322,0.037,14.492,0.084,14.251,0.081
7285839,119.724425,60.993799,0.934,0.490,20152507,4,16,1.111,0.051,16.166,0.051,17.277,0.000,16.782,0.070,15.797,0.077,15.543,0.067
7285842,119.596792,60.970436,0.272,0.316,20152507,7,30,1.259,0.112,14.450,0.040,15.710,0.105,15.156,0.074,13.922,0.075,13.499,0.099
7285844,119.609934,60.965898,0.641,0.598,20152507,4,16,1.119,0.022,15.961,0.022,17.080,0.000,16.505,0.049,15.500,0.079,15.150,0.068
7285847,119.582882,60.993821,0.574,0.550,20152507,5,22,0.629,0.071,15.726,0.067,16.356,0.022,16.060,0.037,15.491,0.045,15.209,0.094
7285854,119.438479,60.932842,0.268,0.294,20152507,6,32,1.196,0.134,14.485,0.045,15.681,0.126,15.103,0.043,14.041,0.076,13.675,0.053
